Second,Volt
0.453108,4.29
0.45311,4.37
0.453112,4.29
0.453114,4.29
0.453116,4.29
0.453118,4.29
0.45312,4.29
0.453122,4.37
0.453124,4.29
0.453126,4.37
0.453128,4.37
0.45313,4.29
0.453132,4.37
0.453134,4.29
0.453136,4.29
0.453138,4.29
0.45314,4.37
0.453142,4.29
0.453144,4.29
0.453146,4.29
0.453148,4.37
0.45315,4.29
0.453152,4.29
0.453154,4.37
0.453156,4.37
0.453158,4.37
0.45316,4.29
0.453162,4.29
0.453164,4.37
0.453166,4.29
0.453168,4.29
0.45317,4.29
0.453172,4.37
0.453174,4.37
0.453176,4.29
0.453178,4.29
0.45318,4.37
0.453182,4.29
0.453184,4.29
0.453186,4.37
0.453188,4.29
0.45319,4.37
0.453192,4.37
0.453194,4.29
0.453196,4.29
0.453198,4.37
0.4532,4.37
0.453202,4.29
0.453204,4.29
0.453206,4.37
0.453208,4.37
0.45321,4.37
0.453212,4.37
0.453214,4.29
0.453216,4.37
0.453218,4.29
0.45322,4.29
0.453222,4.45
0.453224,4.37
0.453226,4.37
0.453228,4.37
0.45323,4.45
0.453232,4.45
0.453234,4.37
0.453236,4.29
0.453238,4.37
0.45324,4.37
0.453242,4.45
0.453244,4.37
0.453246,4.37
0.453248,4.37
0.45325,4.37
0.453252,4.45
0.453254,4.37
0.453256,4.29
0.453258,4.37
0.45326,4.45
0.453262,4.45
0.453264,4.45
0.453266,4.37
0.453268,4.37
0.45327,4.37
0.453272,4.37
0.453274,4.45
0.453276,4.37
0.453278,4.37
0.45328,4.37
0.453282,4.37
0.453284,4.45
0.453286,4.37
0.453288,4.45
0.45329,4.45
0.453292,4.45
0.453294,4.37
0.453296,4.37
0.453298,4.45
0.4533,4.45
0.453302,4.37
0.453304,4.45
0.453306,4.37
0.453308,4.29
0.45331,4.45
0.453312,4.37
0.453314,4.37
0.453316,4.37
0.453318,4.37
0.45332,4.37
0.453322,4.37
0.453324,4.37
0.453326,4.45
0.453328,4.37
0.45333,4.37
0.453332,4.29
0.453334,4.29
0.453336,4.37
0.453338,4.29
0.45334,4.37
0.453342,4.29
0.453344,4.37
0.453346,4.37
0.453348,4.37
0.45335,4.29
0.453352,4.37
0.453354,4.37
0.453356,4.37
0.453358,4.45
0.45336,4.29
0.453362,4.29
0.453364,4.29
0.453366,4.37
0.453368,4.37
0.45337,4.29
0.453372,4.29
0.453374,4.29
0.453376,4.29
0.453378,4.45
0.45338,4.37
0.453382,4.37
0.453384,4.29
0.453386,4.37
0.453388,4.29
0.45339,4.37
0.453392,4.29
0.453394,4.37
0.453396,4.37
0.453398,4.29
0.4534,4.29
0.453402,4.37
0.453404,4.29
0.453406,4.29
0.453408,4.29
0.45341,4.29
0.453412,4.29
0.453414,4.29
0.453416,4.37
0.453418,4.37
0.45342,4.29
0.453422,4.29
0.453424,4.29
0.453426,4.29
0.453428,4.29
0.45343,4.29
0.453432,4.29
0.453434,4.37
0.453436,4.29
0.453438,4.29
0.45344,4.29
0.453442,4.29
0.453444,4.37
0.453446,4.29
0.453448,4.29
0.45345,4.29
0.453452,4.29
0.453454,4.29
0.453456,4.37
0.453458,4.29
0.45346,4.29
0.453462,4.29
0.453464,4.37
0.453466,4.29
0.453468,4.21
0.45347,4.29
0.453472,4.29
0.453474,4.21
0.453476,4.37
0.453478,4.29
0.45348,4.21
0.453482,4.29
0.453484,4.29
0.453486,4.29
0.453488,4.37
0.45349,4.37
0.453492,4.37
0.453494,4.29
0.453496,4.37
0.453498,4.37
0.4535,4.21
0.453502,4.29
0.453504,4.29
0.453506,4.29
0.453508,4.29
0.45351,4.29
0.453512,4.37
0.453514,4.21
0.453516,4.29
0.453518,4.29
0.45352,4.29
0.453522,4.21
0.453524,4.21
0.453526,4.21
0.453528,4.29
0.45353,4.29
0.453532,4.29
0.453534,4.29
0.453536,4.29
0.453538,4.37
0.45354,4.29
0.453542,4.37
0.453544,4.21
0.453546,4.21
0.453548,4.21
0.45355,4.29
0.453552,4.21
0.453554,4.29
0.453556,4.21
0.453558,4.21
0.45356,4.29
0.453562,4.21
0.453564,4.29
0.453566,4.29
0.453568,4.29
0.45357,4.21
0.453572,4.29
0.453574,4.21
0.453576,4.29
0.453578,4.29
0.45358,4.21
0.453582,4.21
0.453584,4.21
0.453586,4.21
0.453588,4.21
0.45359,4.37
0.453592,4.21
0.453594,4.29
0.453596,4.29
0.453598,4.21
0.4536,4.21
0.453602,4.21
0.453604,4.29
0.453606,4.21
0.453608,4.29
0.45361,4.29
0.453612,4.21
0.453614,4.29
0.453616,4.21
0.453618,4.21
0.45362,4.21
0.453622,4.21
0.453624,4.21
0.453626,4.21
0.453628,4.37
0.45363,4.29
0.453632,4.29
0.453634,4.21
0.453636,4.29
0.453638,4.21
0.45364,4.21
0.453642,4.29
0.453644,4.21
0.453646,4.21
0.453648,4.21
0.45365,4.37
0.453652,4.21
0.453654,4.21
0.453656,4.29
0.453658,4.29
0.45366,4.21
0.453662,4.21
0.453664,4.29
0.453666,4.37
0.453668,4.29
0.45367,4.21
0.453672,4.21
0.453674,4.21
0.453676,4.21
0.453678,4.29
0.45368,4.21
0.453682,4.29
0.453684,4.21
0.453686,4.21
0.453688,4.29
0.45369,4.29
0.453692,4.21
0.453694,4.29
0.453696,4.21
0.453698,4.29
0.4537,4.21
0.453702,4.21
0.453704,4.29
0.453706,4.29
0.453708,4.37
0.45371,4.21
0.453712,4.29
0.453714,4.21
0.453716,4.29
0.453718,4.37
0.45372,4.21
0.453722,4.21
0.453724,4.37
0.453726,4.21
0.453728,4.21
0.45373,4.21
0.453732,4.21
0.453734,4.29
0.453736,4.21
0.453738,4.21
0.45374,4.29
0.453742,4.29
0.453744,4.21
0.453746,4.37
0.453748,4.21
0.45375,4.21
0.453752,4.37
0.453754,4.29
0.453756,4.21
0.453758,4.21
0.45376,4.29
0.453762,4.21
0.453764,4.37
0.453766,4.29
0.453768,4.21
0.45377,4.29
0.453772,4.21
0.453774,4.21
0.453776,4.29
0.453778,4.37
0.45378,4.29
0.453782,4.37
0.453784,4.21
0.453786,4.37
0.453788,4.29
0.45379,4.37
0.453792,4.21
0.453794,4.37
0.453796,4.29
0.453798,4.29
0.4538,4.21
0.453802,4.21
0.453804,4.37
0.453806,4.37
0.453808,4.29
0.45381,4.29
0.453812,4.29
0.453814,4.29
0.453816,4.29
0.453818,4.37
0.45382,4.29
0.453822,4.29
0.453824,4.37
0.453826,4.21
0.453828,4.21
0.45383,4.21
0.453832,4.21
0.453834,4.21
0.453836,4.21
0.453838,4.21
0.45384,4.29
0.453842,4.29
0.453844,4.29
0.453846,4.29
0.453848,4.21
0.45385,4.21
0.453852,4.29
0.453854,4.37
0.453856,4.21
0.453858,4.21
0.45386,4.21
0.453862,4.21
0.453864,4.21
0.453866,4.21
0.453868,4.29
0.45387,4.21
0.453872,4.21
0.453874,4.21
0.453876,4.21
0.453878,4.21
0.45388,4.29
0.453882,4.29
0.453884,4.29
0.453886,4.21
0.453888,4.21
0.45389,4.29
0.453892,4.29
0.453894,4.21
0.453896,4.29
0.453898,4.29
0.4539,4.21
0.453902,4.29
0.453904,4.29
0.453906,4.21
0.453908,4.21
0.45391,4.37
0.453912,4.29
0.453914,4.29
0.453916,4.29
0.453918,4.29
0.45392,4.29
0.453922,4.21
0.453924,4.29
0.453926,4.29
0.453928,4.21
0.45393,4.29
0.453932,4.21
0.453934,4.29
0.453936,4.29
0.453938,4.37
0.45394,4.29
0.453942,4.29
0.453944,4.29
0.453946,4.29
0.453948,4.37
0.45395,4.21
0.453952,4.29
0.453954,4.29
0.453956,4.21
0.453958,4.21
0.45396,4.37
0.453962,4.21
0.453964,4.29
0.453966,4.21
0.453968,4.21
0.45397,4.29
0.453972,4.29
0.453974,4.29
0.453976,4.37
0.453978,4.21
0.45398,4.29
0.453982,4.29
0.453984,4.29
0.453986,4.37
0.453988,4.37
0.45399,4.29
0.453992,4.29
0.453994,4.21
0.453996,4.37
0.453998,4.21
0.454,4.21
0.454002,4.29
0.454004,4.29
0.454006,4.29
0.454008,4.21
0.45401,4.29
0.454012,4.29
0.454014,4.21
0.454016,4.21
0.454018,4.21
0.45402,4.21
0.454022,4.29
0.454024,4.21
0.454026,4.21
0.454028,4.21
0.45403,4.29
0.454032,4.21
0.454034,4.29
0.454036,4.29
0.454038,4.21
0.45404,4.29
0.454042,4.21
0.454044,4.21
0.454046,4.21
0.454048,4.29
0.45405,4.21
0.454052,4.29
0.454054,4.29
0.454056,4.21
0.454058,4.21
0.45406,4.29
0.454062,4.21
0.454064,4.21
0.454066,4.21
0.454068,4.37
0.45407,4.29
0.454072,4.21
0.454074,4.21
0.454076,4.21
0.454078,4.29
0.45408,4.21
0.454082,4.21
0.454084,4.21
0.454086,4.29
0.454088,4.21
0.45409,4.21
0.454092,4.21
0.454094,4.21
0.454096,4.21
0.454098,4.21
0.4541,4.21
0.454102,4.21
0.454104,4.29
0.454106,4.21
0.454108,4.29
0.45411,4.21
0.454112,4.21
0.454114,4.21
0.454116,4.37
0.454118,4.29
0.45412,4.21
0.454122,4.21
0.454124,4.29
0.454126,4.29
0.454128,4.21
0.45413,4.21
0.454132,4.21
0.454134,4.29
0.454136,4.21
0.454138,4.21
0.45414,4.21
0.454142,4.29
0.454144,4.21
0.454146,4.29
0.454148,4.29
0.45415,4.29
0.454152,4.29
0.454154,4.29
0.454156,4.21
0.454158,4.21
0.45416,4.21
0.454162,4.21
0.454164,4.21
0.454166,4.21
0.454168,4.29
0.45417,4.29
0.454172,4.21
0.454174,4.21
0.454176,4.29
0.454178,4.29
0.45418,4.21
0.454182,4.21
0.454184,4.29
0.454186,4.29
0.454188,4.21
0.45419,4.29
0.454192,4.21
0.454194,4.21
0.454196,4.37
0.454198,4.21
0.4542,4.29
0.454202,4.29
0.454204,4.21
0.454206,4.21
0.454208,4.21
0.45421,4.21
0.454212,4.29
0.454214,4.29
0.454216,4.21
0.454218,4.21
0.45422,4.29
0.454222,4.21
0.454224,4.21
0.454226,4.29
0.454228,4.29
0.45423,4.21
0.454232,4.21
0.454234,4.21
0.454236,4.21
0.454238,4.29
0.45424,4.21
0.454242,4.29
0.454244,4.21
0.454246,4.21
0.454248,4.37
0.45425,4.21
0.454252,4.21
0.454254,4.21
0.454256,4.21
0.454258,4.37
0.45426,4.29
0.454262,4.29
0.454264,4.21
0.454266,4.21
0.454268,4.21
0.45427,4.21
0.454272,4.29
0.454274,4.29
0.454276,4.21
0.454278,4.29
0.45428,4.29
0.454282,4.37
0.454284,4.29
0.454286,4.21
0.454288,4.21
0.45429,4.29
0.454292,4.21
0.454294,4.29
0.454296,4.21
0.454298,4.37
0.4543,4.29
0.454302,4.29
0.454304,4.29
0.454306,4.21
0.454308,4.21
0.45431,4.21
0.454312,4.21
0.454314,4.21
0.454316,4.29
0.454318,4.21
0.45432,4.21
0.454322,4.21
0.454324,4.21
0.454326,4.29
0.454328,4.21
0.45433,4.29
0.454332,4.21
0.454334,4.21
0.454336,4.29
0.454338,4.29
0.45434,4.29
0.454342,4.21
0.454344,4.29
0.454346,4.21
0.454348,4.21
0.45435,4.29
0.454352,4.29
0.454354,4.29
0.454356,4.29
0.454358,4.29
0.45436,4.29
0.454362,4.21
0.454364,4.21
0.454366,4.21
0.454368,4.37
0.45437,4.29
0.454372,4.21
0.454374,4.29
0.454376,4.21
0.454378,4.29
0.45438,4.21
0.454382,4.21
0.454384,4.29
0.454386,4.21
0.454388,4.29
0.45439,4.21
0.454392,4.29
0.454394,4.21
0.454396,4.21
0.454398,4.29
0.4544,4.21
0.454402,4.37
0.454404,4.29
0.454406,4.37
0.454408,4.21
0.45441,4.21
0.454412,4.29
0.454414,4.21
0.454416,4.29
0.454418,4.21
0.45442,4.29
0.454422,4.37
0.454424,4.29
0.454426,4.21
0.454428,4.29
0.45443,4.21
0.454432,4.29
0.454434,4.29
0.454436,4.29
0.454438,4.21
0.45444,4.21
0.454442,4.21
0.454444,4.37
0.454446,4.29
0.454448,4.37
0.45445,4.29
0.454452,4.37
0.454454,4.21
0.454456,4.29
0.454458,4.21
0.45446,4.37
0.454462,4.29
0.454464,4.21
0.454466,4.21
0.454468,4.29
0.45447,4.29
0.454472,4.21
0.454474,4.29
0.454476,4.21
0.454478,4.37
0.45448,4.21
0.454482,4.37
0.454484,4.37
0.454486,4.21
0.454488,4.29
0.45449,4.29
0.454492,4.37
0.454494,4.29
0.454496,4.21
0.454498,4.29
0.4545,4.21
0.454502,4.37
0.454504,4.29
0.454506,4.37
0.454508,4.21
0.45451,4.21
0.454512,4.29
0.454514,4.21
0.454516,4.21
0.454518,4.21
0.45452,4.21
0.454522,4.29
0.454524,4.21
0.454526,4.21
0.454528,4.21
0.45453,4.21
0.454532,4.29
0.454534,4.29
0.454536,4.37
0.454538,4.29
0.45454,4.21
0.454542,4.29
0.454544,4.21
0.454546,4.29
0.454548,4.21
0.45455,4.21
0.454552,4.21
0.454554,4.21
0.454556,4.37
0.454558,4.29
0.45456,4.29
0.454562,4.21
0.454564,4.21
0.454566,4.21
0.454568,4.29
0.45457,4.21
0.454572,4.29
0.454574,4.29
0.454576,4.29
0.454578,4.29
0.45458,4.21
0.454582,4.21
0.454584,4.37
0.454586,4.21
0.454588,4.29
0.45459,4.29
0.454592,4.29
0.454594,4.29
0.454596,4.29
0.454598,4.21
0.4546,4.29
0.454602,4.21
0.454604,4.21
0.454606,4.21
0.454608,4.29
0.45461,4.37
0.454612,4.21
0.454614,4.29
0.454616,4.29
0.454618,4.21
0.45462,4.29
0.454622,4.21
0.454624,4.29
0.454626,4.29
0.454628,4.21
0.45463,4.21
0.454632,4.21
0.454634,4.21
0.454636,4.29
0.454638,4.29
0.45464,4.21
0.454642,4.29
0.454644,4.21
0.454646,4.21
0.454648,4.21
0.45465,4.29
0.454652,4.21
0.454654,4.29
0.454656,4.21
0.454658,4.29
0.45466,4.21
0.454662,4.21
0.454664,4.21
0.454666,4.29
0.454668,4.21
0.45467,4.21
0.454672,4.29
0.454674,4.21
0.454676,4.21
0.454678,4.29
0.45468,4.21
0.454682,4.21
0.454684,4.21
0.454686,4.29
0.454688,4.21
0.45469,4.29
0.454692,4.21
0.454694,4.29
0.454696,4.29
0.454698,4.29
0.4547,4.29
0.454702,4.21
0.454704,4.29
0.454706,4.21
0.454708,4.21
0.45471,4.21
0.454712,4.29
0.454714,4.21
0.454716,4.29
0.454718,4.21
0.45472,4.29
0.454722,4.21
0.454724,4.29
0.454726,4.29
0.454728,4.21
0.45473,4.21
0.454732,4.21
0.454734,4.21
0.454736,4.29
0.454738,4.21
0.45474,4.21
0.454742,4.29
0.454744,4.21
0.454746,4.21
0.454748,4.21
0.45475,4.37
0.454752,4.37
0.454754,4.21
0.454756,4.21
0.454758,4.21
0.45476,4.21
0.454762,4.21
0.454764,4.21
0.454766,4.29
0.454768,4.37
0.45477,4.29
0.454772,4.21
0.454774,4.21
0.454776,4.29
0.454778,4.21
0.45478,4.29
0.454782,4.29
0.454784,4.21
0.454786,4.37
0.454788,4.21
0.45479,4.37
0.454792,4.21
0.454794,4.29
0.454796,4.29
0.454798,4.29
0.4548,4.29
0.454802,4.21
0.454804,4.21
0.454806,4.29
0.454808,4.21
0.45481,4.29
0.454812,4.21
0.454814,4.21
0.454816,4.29
0.454818,4.21
0.45482,4.29
0.454822,4.21
0.454824,4.21
0.454826,4.21
0.454828,4.29
0.45483,4.21
0.454832,4.21
0.454834,4.29
0.454836,4.29
0.454838,4.37
0.45484,4.29
0.454842,4.37
0.454844,4.21
0.454846,4.21
0.454848,4.29
0.45485,4.29
0.454852,4.29
0.454854,4.29
0.454856,4.21
0.454858,4.29
0.45486,4.29
0.454862,4.21
0.454864,4.21
0.454866,4.29
0.454868,4.21
0.45487,4.29
0.454872,4.21
0.454874,4.21
0.454876,4.21
0.454878,4.29
0.45488,4.21
0.454882,4.21
0.454884,4.21
0.454886,4.29
0.454888,4.29
0.45489,4.29
0.454892,4.29
0.454894,4.29
0.454896,4.21
0.454898,4.21
0.4549,4.21
0.454902,4.21
0.454904,4.29
0.454906,4.29
0.454908,4.21
0.45491,4.29
0.454912,4.21
0.454914,4.21
0.454916,4.29
0.454918,4.21
0.45492,4.21
0.454922,4.21
0.454924,4.29
0.454926,4.21
0.454928,4.21
0.45493,4.21
0.454932,4.29
0.454934,4.29
0.454936,4.21
0.454938,4.21
0.45494,4.21
0.454942,4.21
0.454944,4.29
0.454946,4.21
0.454948,4.29
0.45495,4.29
0.454952,4.29
0.454954,4.29
0.454956,4.21
0.454958,4.29
0.45496,4.21
0.454962,4.21
0.454964,4.21
0.454966,4.21
0.454968,4.21
0.45497,4.37
0.454972,4.21
0.454974,4.29
0.454976,4.37
0.454978,4.21
0.45498,4.21
0.454982,4.21
0.454984,4.29
0.454986,4.21
0.454988,4.21
0.45499,4.21
0.454992,4.21
0.454994,4.37
0.454996,4.37
0.454998,4.29
0.455,4.29
0.455002,4.29
0.455004,4.29
0.455006,4.29
0.455008,4.21
0.45501,4.21
0.455012,4.29
0.455014,4.21
0.455016,4.29
0.455018,4.37
0.45502,4.21
0.455022,4.29
0.455024,4.21
0.455026,4.21
0.455028,4.29
0.45503,4.29
0.455032,4.21
0.455034,4.21
0.455036,4.29
0.455038,4.21
0.45504,4.29
0.455042,4.21
0.455044,4.29
0.455046,4.21
0.455048,4.21
0.45505,4.29
0.455052,4.29
0.455054,4.29
0.455056,4.37
0.455058,4.21
0.45506,4.21
0.455062,4.29
0.455064,4.29
0.455066,4.29
0.455068,4.21
0.45507,4.29
0.455072,4.29
0.455074,4.29
0.455076,4.21
0.455078,4.29
0.45508,4.29
0.455082,4.29
0.455084,4.21
0.455086,4.29
0.455088,4.21
0.45509,4.29
0.455092,4.21
0.455094,4.29
0.455096,4.21
0.455098,4.29
0.4551,4.29
0.455102,4.29
0.455104,4.21
0.455106,4.21
0.455108,4.21
0.45511,4.29
0.455112,4.21
0.455114,4.21
0.455116,4.29
0.455118,4.29
0.45512,4.21
0.455122,4.21
0.455124,4.21
0.455126,4.29
0.455128,4.21
0.45513,4.21
0.455132,4.29
0.455134,4.21
0.455136,4.21
0.455138,4.21
0.45514,4.21
0.455142,4.21
0.455144,4.29
0.455146,4.29
0.455148,4.21
0.45515,4.29
0.455152,4.21
0.455154,4.37
0.455156,4.21
0.455158,4.29
0.45516,4.21
0.455162,4.21
0.455164,4.21
0.455166,4.29
0.455168,4.21
0.45517,4.29
0.455172,4.29
0.455174,4.21
0.455176,4.29
0.455178,4.21
0.45518,4.29
0.455182,4.21
0.455184,4.29
0.455186,4.29
0.455188,4.21
0.45519,4.21
0.455192,4.29
0.455194,4.21
0.455196,4.29
0.455198,4.21
0.4552,4.29
0.455202,4.21
0.455204,4.21
0.455206,4.29
0.455208,4.21
0.45521,4.29
0.455212,4.21
0.455214,4.29
0.455216,4.21
0.455218,4.21
0.45522,4.21
0.455222,4.29
0.455224,4.21
0.455226,4.21
0.455228,4.37
0.45523,4.21
0.455232,4.29
0.455234,4.21
0.455236,4.21
0.455238,4.21
0.45524,4.21
0.455242,4.21
0.455244,4.29
0.455246,4.29
0.455248,4.21
0.45525,4.29
0.455252,4.21
0.455254,4.29
0.455256,4.21
0.455258,4.21
0.45526,4.21
0.455262,4.29
0.455264,4.21
0.455266,4.21
0.455268,4.29
0.45527,4.21
0.455272,4.29
0.455274,4.29
0.455276,4.29
0.455278,4.21
0.45528,4.29
0.455282,4.29
0.455284,4.21
0.455286,4.29
0.455288,4.29
0.45529,4.21
0.455292,4.21
0.455294,4.21
0.455296,4.21
0.455298,4.21
0.4553,4.37
0.455302,4.29
0.455304,4.29
0.455306,4.21
0.455308,4.21
0.45531,4.29
0.455312,4.37
0.455314,4.21
0.455316,4.29
0.455318,4.21
0.45532,4.37
0.455322,4.29
0.455324,4.21
0.455326,4.21
0.455328,4.29
0.45533,4.29
0.455332,4.21
0.455334,4.21
0.455336,4.21
0.455338,4.37
0.45534,4.21
0.455342,4.29
0.455344,4.29
0.455346,4.21
0.455348,4.29
0.45535,4.21
0.455352,4.37
0.455354,4.21
0.455356,4.29
0.455358,4.21
0.45536,4.21
0.455362,4.37
0.455364,4.37
0.455366,4.37
0.455368,4.29
0.45537,4.29
0.455372,4.21
0.455374,4.29
0.455376,4.21
0.455378,4.29
0.45538,4.21
0.455382,4.29
0.455384,4.21
0.455386,4.29
0.455388,4.29
0.45539,4.21
0.455392,4.21
0.455394,4.21
0.455396,4.21
0.455398,4.29
0.4554,4.29
0.455402,4.21
0.455404,4.37
0.455406,4.29
0.455408,4.21
0.45541,4.21
0.455412,4.21
0.455414,4.21
0.455416,4.21
0.455418,4.21
0.45542,4.29
0.455422,4.29
0.455424,4.21
0.455426,4.29
0.455428,4.29
0.45543,4.21
0.455432,4.21
0.455434,4.21
0.455436,4.29
0.455438,4.21
0.45544,4.21
0.455442,4.21
0.455444,4.29
0.455446,4.21
0.455448,4.21
0.45545,4.29
0.455452,4.21
0.455454,4.21
0.455456,4.21
0.455458,4.21
0.45546,4.21
0.455462,4.29
0.455464,4.21
0.455466,4.21
0.455468,4.29
0.45547,4.29
0.455472,4.29
0.455474,4.29
0.455476,4.29
0.455478,4.21
0.45548,4.29
0.455482,4.29
0.455484,4.21
0.455486,4.21
0.455488,4.29
0.45549,4.21
0.455492,4.21
0.455494,4.21
0.455496,4.21
0.455498,4.21
0.4555,4.37
0.455502,4.21
0.455504,4.21
0.455506,4.29
0.455508,4.29
0.45551,4.29
0.455512,4.29
0.455514,4.21
0.455516,4.21
0.455518,4.29
0.45552,4.21
0.455522,4.21
0.455524,4.21
0.455526,4.21
0.455528,4.29
0.45553,4.29
0.455532,4.21
0.455534,4.21
0.455536,4.29
0.455538,4.21
0.45554,4.29
0.455542,4.21
0.455544,4.29
0.455546,4.29
0.455548,4.29
0.45555,4.21
0.455552,4.29
0.455554,4.21
0.455556,4.21
0.455558,4.21
0.45556,4.21
0.455562,4.21
0.455564,4.29
0.455566,4.21
0.455568,4.21
0.45557,4.21
0.455572,4.21
0.455574,4.29
0.455576,4.21
0.455578,4.21
0.45558,4.37
0.455582,4.21
0.455584,4.21
0.455586,4.21
0.455588,4.21
0.45559,4.21
0.455592,4.29
0.455594,4.29
0.455596,4.21
0.455598,4.21
0.4556,4.29
0.455602,4.21
0.455604,4.21
0.455606,4.29
0.455608,4.21
0.45561,4.29
0.455612,4.21
0.455614,4.29
0.455616,4.29
0.455618,4.21
0.45562,4.21
0.455622,4.21
0.455624,4.21
0.455626,4.21
0.455628,4.21
0.45563,4.29
0.455632,4.29
0.455634,4.21
0.455636,4.29
0.455638,4.21
0.45564,4.29
0.455642,4.21
0.455644,4.21
0.455646,4.21
0.455648,4.21
0.45565,4.21
0.455652,4.21
0.455654,4.21
0.455656,4.29
0.455658,4.29
0.45566,4.37
0.455662,4.21
0.455664,4.29
0.455666,4.29
0.455668,4.29
0.45567,4.29
0.455672,4.21
0.455674,4.21
0.455676,4.21
0.455678,4.29
0.45568,4.29
0.455682,4.21
0.455684,4.21
0.455686,4.21
0.455688,4.21
0.45569,4.29
0.455692,4.29
0.455694,4.29
0.455696,4.29
0.455698,4.21
0.4557,4.21
0.455702,4.21
0.455704,4.21
0.455706,4.29
0.455708,4.21
0.45571,4.21
0.455712,4.29
0.455714,4.21
0.455716,4.29
0.455718,4.21
0.45572,4.29
0.455722,4.29
0.455724,4.21
0.455726,4.29
0.455728,4.21
0.45573,4.21
0.455732,4.21
0.455734,4.21
0.455736,4.21
0.455738,4.37
0.45574,4.21
0.455742,4.21
0.455744,4.29
0.455746,4.29
0.455748,4.21
0.45575,4.21
0.455752,4.21
0.455754,4.21
0.455756,4.21
0.455758,4.29
0.45576,4.29
0.455762,4.21
0.455764,4.21
0.455766,4.29
0.455768,4.21
0.45577,4.37
0.455772,4.29
0.455774,4.21
0.455776,4.21
0.455778,4.37
0.45578,4.29
0.455782,4.29
0.455784,4.29
0.455786,4.29
0.455788,4.29
0.45579,4.29
0.455792,4.29
0.455794,4.21
0.455796,4.29
0.455798,4.21
0.4558,4.21
0.455802,4.21
0.455804,4.29
0.455806,4.21
0.455808,4.21
0.45581,4.21
0.455812,4.29
0.455814,4.21
0.455816,4.37
0.455818,4.21
0.45582,4.21
0.455822,4.29
0.455824,4.21
0.455826,4.37
0.455828,4.21
0.45583,4.29
0.455832,4.21
0.455834,4.29
0.455836,4.21
0.455838,4.21
0.45584,4.21
0.455842,4.29
0.455844,4.29
0.455846,4.29
0.455848,4.21
0.45585,4.21
0.455852,4.29
0.455854,4.29
0.455856,4.29
0.455858,4.21
0.45586,4.21
0.455862,4.29
0.455864,4.21
0.455866,4.21
0.455868,4.29
0.45587,4.21
0.455872,4.37
0.455874,4.21
0.455876,4.21
0.455878,4.29
0.45588,4.21
0.455882,4.21
0.455884,4.29
0.455886,4.29
0.455888,4.21
0.45589,4.21
0.455892,4.21
0.455894,4.21
0.455896,4.29
0.455898,4.21
0.4559,4.29
0.455902,4.21
0.455904,4.21
0.455906,4.21
0.455908,4.29
0.45591,4.21
0.455912,4.21
0.455914,4.21
0.455916,4.21
0.455918,4.21
0.45592,4.29
0.455922,4.21
0.455924,4.21
0.455926,4.29
0.455928,4.29
0.45593,4.21
0.455932,4.21
0.455934,4.29
0.455936,4.29
0.455938,4.29
0.45594,4.29
0.455942,4.21
0.455944,4.29
0.455946,4.29
0.455948,4.21
0.45595,4.21
0.455952,4.29
0.455954,4.21
0.455956,4.21
0.455958,4.21
0.45596,4.29
0.455962,4.21
0.455964,4.29
0.455966,4.21
0.455968,4.21
0.45597,4.29
0.455972,4.21
0.455974,4.21
0.455976,4.29
0.455978,4.21
0.45598,4.21
0.455982,4.21
0.455984,4.29
0.455986,4.21
0.455988,4.21
0.45599,4.37
0.455992,4.29
0.455994,4.21
0.455996,4.21
0.455998,4.21
0.456,4.29
0.456002,4.29
0.456004,4.29
0.456006,4.21
0.456008,4.29
0.45601,4.21
0.456012,4.21
0.456014,4.37
0.456016,4.29
0.456018,4.29
0.45602,4.29
0.456022,4.21
0.456024,4.29
0.456026,4.21
0.456028,4.21
0.45603,4.21
0.456032,4.21
0.456034,4.21
0.456036,4.21
0.456038,4.29
0.45604,4.21
0.456042,4.29
0.456044,4.21
0.456046,4.21
0.456048,4.21
0.45605,4.29
0.456052,4.29
0.456054,4.21
0.456056,4.21
0.456058,4.29
0.45606,4.29
0.456062,4.29
0.456064,4.29
0.456066,4.21
0.456068,4.21
0.45607,4.21
0.456072,4.21
0.456074,4.29
0.456076,4.21
0.456078,4.21
0.45608,4.21
0.456082,4.29
0.456084,4.37
0.456086,4.29
0.456088,4.21
0.45609,4.21
0.456092,4.29
0.456094,4.21
0.456096,4.21
0.456098,4.21
0.4561,4.29
0.456102,4.21
0.456104,4.21
0.456106,4.21
0.456108,4.29
0.45611,4.21
0.456112,4.29
0.456114,4.29
0.456116,4.29
0.456118,4.29
0.45612,4.29
0.456122,4.29
0.456124,4.29
0.456126,4.21
0.456128,4.21
0.45613,4.21
0.456132,4.21
0.456134,4.21
0.456136,4.21
0.456138,4.29
0.45614,4.21
0.456142,4.29
0.456144,4.29
0.456146,4.21
0.456148,4.21
0.45615,4.29
0.456152,4.29
0.456154,4.21
0.456156,4.21
0.456158,4.21
0.45616,4.21
0.456162,4.29
0.456164,4.21
0.456166,4.29
0.456168,4.21
0.45617,4.37
0.456172,4.29
0.456174,4.21
0.456176,4.21
0.456178,4.21
0.45618,4.21
0.456182,4.21
0.456184,4.29
0.456186,4.29
0.456188,4.29
0.45619,4.21
0.456192,4.21
0.456194,4.37
0.456196,4.21
0.456198,4.21
0.4562,4.21
0.456202,4.29
0.456204,4.21
0.456206,4.21
0.456208,4.29
0.45621,4.29
0.456212,4.29
0.456214,4.21
0.456216,4.21
